dates,dYsim_10,dYsim_25,dYsim_75,dYsim_90,data,dYsim_10_cf1,dYsim_25_cf1,dYsim_75_cf1,dYsim_90_cf1,dYsim_10_cf2,dYsim_25_cf2,dYsim_75_cf2,dYsim_90_cf2
01-Jul-2005,0.542612300377565,2.36471678917753,3.41482682606966,3.88477912497441,3.11055334248558,0.0678927581956332,2.22725282778707,3.43733061881285,3.83726300296132,-0.740532382245426,1.34534317022907,3.36000945113015,3.89902491573054
01-Aug-2005,0.328066565810257,2.33625665830865,3.45328513628168,3.9391929323577,2.66947058208405,0.139577360494244,2.23030921033029,3.38635973059804,3.82595473830151,-0.595644493257222,1.44013458499525,3.43831307263427,4.05819330557028
01-Sep-2005,-0.89470528115259,1.62458038273062,3.25577059940253,3.70284569310983,2.30017272059216,0.095976184229875,2.19017496079538,3.32824578552004,3.80937124749417,-1.58964068184682,0.300089020167137,3.16249019325318,3.65509702996489
01-Oct-2005,0.148238839906999,2.15933247837195,3.37350250362413,3.93259673213643,2.37157073913722,-0.0490968960661475,2.00884474543981,3.37276741085453,3.82094793901258,-0.483544916216993,1.25725835559202,3.34844276528795,4.03529431968024
01-Nov-2005,0.617662439998726,2.44233767258449,3.44331836596859,3.98483295697634,2.40830600855902,0.0162488416150269,2.16815550837305,3.33140614668226,3.79422901177719,-0.0448522209212083,1.71247888164461,3.3740830920651,4.06016923508218
01-Dec-2005,0.795518816194474,2.41162739274178,3.39879547980131,3.93628619323554,2.43137915736724,-0.303613910711722,1.89165653872441,3.3140272237475,3.79010429741284,0.103695314500049,2.13022190175352,3.32372342162787,4.00408064006696
01-Jan-2006,0.582781675741596,2.38043850652715,3.36741505401875,3.83414446932119,2.59205656495427,-0.0678199021894399,2.08939414033142,3.34224410094067,3.80652096588129,-0.421504548939281,1.48399549317441,3.33652395251885,3.93155720287359
01-Feb-2006,0.492079942209005,2.3338526388499,3.35985137228672,3.85014546784849,2.16828781702763,0.150753527872016,2.12255436330648,3.34386841766976,3.77184121219573,-0.670435235070901,1.3967307959596,3.27735779918123,3.77335052764954
01-Mar-2006,0.365498547334099,2.21229807695856,3.30652062850105,3.80294838929315,1.8694884978379,-0.0106439434983725,2.05038187962543,3.28821195501605,3.74720753609747,-0.492357524251671,1.66252225938559,3.29667539812001,3.87407838115049
01-Apr-2006,0.525076033235115,2.33440679702702,3.34665349637513,3.86115575817066,1.49389122103355,0.005901627376389,2.09719305694164,3.25910193683671,3.72329469670288,-0.64490820844661,1.38447854340134,3.30489179445084,3.99241572136308
01-May-2006,0.317197084582931,2.27470949199366,3.27864276295259,3.71885145889855,1.49536370531354,0.181600888566332,2.13913327263131,3.25927189813226,3.69094260566284,-0.746441828839466,1.19528610327341,3.18503764613205,3.77449065710835
01-Jun-2006,0.0554301819933832,2.13927816475673,3.25298780317726,3.69798817330242,1.69445321149638,-0.0661338804851239,1.97802259226571,3.15150907344792,3.60137457210822,-0.590198824004784,1.33075940158168,3.24059833461863,3.81205560072138
01-Jul-2006,-0.125728366303614,2.10776873006167,3.20558284495461,3.68372003444996,1.82803064019228,-0.0922195602835258,2.02577715628215,3.19626955807272,3.71733139973595,-0.830590340549435,1.26264842868091,3.16580629743008,3.7204219803165
01-Aug-2006,0.170371460157219,2.18543144349806,3.26137139719672,3.77750614451503,1.99994616607143,-0.250873606304906,1.88791296329168,3.18485876850117,3.64227418889211,-0.541567666300119,1.41479396222748,3.17922728779253,3.79163226978484
01-Sep-2006,0.00476599345854889,2.15540454676755,3.25198614460854,3.69534391902852,2.083484864553,-0.260677915302009,1.95043492634947,3.17973006819034,3.6692111069972,-0.806435145655055,1.08354365350903,3.18001758951466,3.87658320500495
01-Oct-2006,-0.0111896843440603,2.10366409597935,3.22749724196069,3.66734552748556,2.21215628383449,-0.260848643454054,1.94007177259028,3.17549922535479,3.59773035369536,-0.988555161545944,1.07808067437408,3.13951028642139,3.79257076905007
01-Nov-2006,-0.181627260206248,2.06739268043418,3.20946169126262,3.71247077104672,2.151926560697,-0.260797317815429,1.81867782724508,3.13153274115959,3.60770589034394,-0.915356981314271,0.862439872837783,3.10274492505459,3.67749650453632
01-Dec-2006,0.552920374562203,2.24220379392276,3.27322730457947,3.86059024519916,2.19343398315348,-0.16449421029904,1.92953635046571,3.17769775103832,3.68882565616816,-0.488993632095555,1.47342701798341,3.21872205905512,3.89244668805482
01-Jan-2007,0.0690301940824443,2.13258517211496,3.20708977476563,3.7063247030073,1.96730296181486,-0.0913566372724908,2.00455502333915,3.1992949033595,3.65097017885211,-0.805869956411939,1.06834399116739,3.1493862984891,3.73837695900606
01-Feb-2007,0.99399474297905,2.29264234718274,3.24456963016538,3.77535305052465,1.87782121590579,-0.158161310952572,1.99247945142007,3.18389914507218,3.66120567870216,-0.24124308288435,1.72656905489239,3.20575826104494,3.90059652088789
01-Mar-2007,0.461717446974484,2.11412008365076,3.15979026594816,3.64272949189133,1.5047636922092,-0.0737028163144857,1.96755808586206,3.10544355800609,3.59344627544462,-0.483177470035988,1.53970205878362,3.11757330248182,3.75968467205674
01-Apr-2007,0.536782426933897,2.14959815363956,3.14326589485095,3.6999713457306,1.17251177388641,-0.10048221866209,1.93645498940046,3.09893111333689,3.62945593772897,-0.288787089154949,1.74810865433697,3.1887532059499,3.85281589752033
01-May-2007,0.379221090484209,2.0220371477299,3.13751683371188,3.69200129797706,0.941033220771922,-0.183340346413487,1.86254198770949,3.06707270848152,3.55674665981089,-0.391454229036845,1.62365230632813,3.14496448159081,3.8031800665086
01-Jun-2007,-0.156629897099156,1.8303840996493,3.03580411160927,3.58232710381256,0.967543050291768,-0.283034818159224,1.72017174451212,3.00310855216234,3.58095489554965,-0.769961256843371,1.32260220014442,2.9726495711777,3.66363538349745
01-Jul-2007,-0.378996818291756,1.61959028316271,2.95596599194858,3.41540724960494,1.11733536992185,-0.402746752362229,1.59789459673281,3.02743962271442,3.57620220940169,-1.00113151039621,1.27796425386974,2.94056058494508,3.59606799410471
01-Aug-2007,-0.924277358992073,1.20913565305113,2.90081296581525,3.43747014883442,1.16323029093408,-0.886579527710295,1.14716332713978,2.83868474057525,3.43176343073062,-0.754867655894988,1.34490784992931,2.92231789202058,3.57337696286219
01-Sep-2007,-1.3383254660872,0.637196826379301,2.84270936538845,3.52297282213961,0.848314901186083,-1.20667753639603,0.860912794332407,2.90684715535514,3.71497853897426,-0.539179077252915,1.45638219215938,2.92504513975329,3.59658309231881
01-Oct-2007,-1.46706295345499,0.522338663993793,2.82908278163979,3.52442013041066,0.0633685505356061,-1.11168961727311,0.712395308276675,2.82257030056824,3.6517490556835,-0.964711206035446,1.19687564553339,2.8435936142226,3.52315740838352
01-Nov-2007,-1.77572097137412,0.0304410230505828,2.81877822061701,3.61144908043805,-0.5102451123659,-1.45268666670695,0.312965188628074,2.85839087801128,3.79653694432552,-0.464231546305907,1.35216136251089,2.95785313468839,3.8279944031147
01-Dec-2007,-2.45253615476111,-0.857535801485724,2.57147221284925,3.25007191564633,-1.55783084734677,-1.70172600903984,-0.0926004004724659,2.77703599133042,3.65698504987383,-0.960737335077964,1.13184821534076,2.78332168879601,3.4860720411453
01-Jan-2008,-2.53493719690381,-0.656145379320642,2.57972869326552,3.64389048819983,-2.6012458065688,-1.77266615044735,-0.0580366410227712,2.71169538017191,3.8098823375685,-0.95598097841779,1.07638156727137,2.80920853632697,3.66337992771996
01-Feb-2008,-2.62158867171318,-0.818063705388051,2.51552090660549,3.59419891792308,-3.11814862928771,-1.85950211607782,-0.0855459662181746,2.7722075682954,4.02317673075224,-1.05817263577642,1.03156441861689,2.80791655981535,3.50758007552235
01-Mar-2008,-3.3413446543617,-1.50994900544772,2.29693287622437,3.29873288585898,-3.15264720726062,-1.86967748137249,-0.389892433077602,2.61073606130805,3.84190385091262,-1.19423133262609,0.842704337511706,2.83111185233247,3.58527969088561
01-Apr-2008,-3.09213832254709,-1.45498760084989,2.22116692646155,3.40322009934556,-3.12486719567781,-1.84626596819846,-0.144610724780189,2.79323029410299,4.10210512920606,-1.37743765564458,0.70793347583303,2.72113621418831,3.64454179263948
01-May-2008,-2.74634913049691,-1.00103805528424,2.43797980742005,3.63729180929138,-3.14957691586397,-1.85479093472983,-0.199693660503019,2.73857389933207,3.8707443680343,-1.44237077040046,0.470219072309298,2.73196580687163,3.56436706506461
01-Jun-2008,-2.61213413102422,-0.745781878852635,2.61124168129473,3.74379604387438,-3.46300578583193,-1.85392757890852,0.0448650170115357,2.77390459069795,3.86355602293252,-1.31435439294246,0.733106875327464,2.83935974840302,3.69702382320001
01-Jul-2008,-2.87308682931777,-1.19535643975436,2.32377596083573,3.39605030051058,-3.78136846436582,-1.79937231474614,0.128359533230133,2.7558864930926,3.88070133180873,-1.58618696170914,0.354794001432675,2.72011464321392,3.60241117342767
01-Aug-2008,-3.48417639943835,-1.82409618142777,2.02985886245112,3.14374823523116,-3.88931718833899,-1.91149343830104,-0.125368594373552,2.65376119366557,3.88921174303259,-2.05482128911706,-0.200904078551704,2.48080237643144,3.40109449099179
01-Sep-2008,-5.02654281215912,-3.40837284883404,0.084899609005179,1.66954755632021,-3.58982564654837,-2.04381161466589,-0.502095439181002,2.57784288069701,3.97941569160939,-3.50322813138838,-1.52504827009917,1.98049153460379,2.91192988840668
01-Oct-2008,-5.22809087679357,-3.63205535396124,-0.0989978882457628,1.58411569181183,-2.90784120744722,-2.9436877456715,-1.36181593550273,2.18083379566053,3.63638349078533,-1.97083569890178,-0.25507664662245,2.72296773122074,3.68894136738386
01-Nov-2008,-4.87111860866877,-3.39637121681702,0.139931309211736,1.8313704774239,-2.18930859136556,-2.77688882883295,-1.17435949803498,2.28490211658824,3.71389062842677,-2.38353023453224,-0.52180825011085,2.59981613599245,3.57956650192721
01-Dec-2008,-5.25235428925204,-3.65319835197977,-0.122693515783558,1.61876851792071,-1.03167752794949,-2.60234837728642,-1.0119757229354,2.22802802720264,3.70637375797498,-2.78935565585579,-1.12415153531535,2.12450858939622,3.04992442699668
01-Jan-2009,-4.90631078447157,-3.25077778762,0.378024616205643,1.95649693571187,0.248389848241296,-2.56978885694105,-1.04703235758087,2.31534266094769,3.77963805301991,-3.16146212234046,-1.54477828019142,2.05221036460004,3.15704708861874
01-Feb-2009,-4.39694691818535,-2.87515312513655,0.793889256811799,2.41175446679872,1.09765958176916,-2.93147432520698,-1.27140348311285,2.11738319604412,3.47951059518608,-2.67798150406316,-0.916298407757802,2.38962649437635,3.47116616117583
01-Mar-2009,-4.58575339114784,-2.90004036498254,0.720313611216837,2.36314241752151,1.40346324827844,-2.67056674232702,-0.989025579640162,2.31308870804628,3.60314787460439,-2.5851168950267,-0.885352190447648,2.30844896996414,3.37589958505834
01-Apr-2009,-3.79806927548044,-2.20984484619941,1.48023493552239,2.93534683900037,1.71237160433182,-2.60935769800137,-0.908060711935463,2.41610062073853,3.80052308769656,-2.28220835422793,-0.390614935196964,2.75121775884765,4.15346226373341
01-May-2009,-3.24040740784679,-1.50555466001218,2.09918332244874,3.21689336741452,1.93907501592186,-2.34614858046992,-0.741221822975647,2.63007874178687,3.96904527312901,-2.19385952614381,-0.489884985783787,2.59082263398352,3.68576450268467
01-Jun-2009,-2.61438971377441,-0.902812624935389,2.52712807543866,3.59708765788531,2.45285541147424,-1.9567263362792,-0.182126133364968,2.85873421812829,4.16883912676565,-1.93073387682763,-0.188117113837807,2.65735555387104,3.75833662669246
01-Jul-2009,-1.44631686890158,0.378299637526762,3.08744220149886,4.33907437656282,2.77326816994829,-1.59423655902406,0.38258765626888,2.89203532205652,3.97057402246818,-1.16463997196955,0.696955665255585,3.0926276359024,4.31906380184405
01-Aug-2009,-0.428855018635407,1.34309190150249,3.20625927826648,4.48672292373998,3.01113765784499,-1.46698319158315,0.427094357946372,2.99667476595216,4.02890210596022,-0.560735926625236,1.41168108301501,3.12806317645496,4.10576707539876
01-Sep-2009,-0.363278945901867,1.4500898513267,3.12733984179134,4.30615495581611,3.07930570022236,-1.05140208573672,0.811571935233693,3.0320957341804,4.11292962886229,-0.510579851522533,1.25557862800501,3.0780814581399,4.02086095019026
01-Oct-2009,-0.322964608194062,1.39830600267362,3.03399001587392,3.89671500130753,3.14573063167405,-0.913460682035647,1.03850096870067,2.95069868265163,3.85244260117541,-0.493648826599787,1.33398803199174,2.99393604848303,3.74312628875182
01-Nov-2009,-0.259387778027945,1.44477531658319,2.98535622629574,3.83906241745545,2.95298268592035,-0.793560058493815,1.08900923173227,2.92164285764111,3.78210094526879,-0.517125457354141,1.23849431069767,3.00594362930293,3.77425402850219
