dates,gdp_data,dYq,dYm,MF,trend,MF_smooth,m_ip_detrended,m_rs_detrended,m_neo_detrended,m_uclaims_detrended,m_gdp_detrended
17-Jan,NaN,-0.373250674,-0.067624107,-0.108921898,2.153298638,-0.240366843,-3.481840829,5.007375552,0.700808687,-0.096151247,NaN
17-Feb,NaN,-0.40627296,-0.086641707,-0.512698973,2.162412717,-0.242112621,-6.254714554,-7.16352299,-0.153146484,-0.100997127,NaN
17-Mar,-0.288243041,-0.288242976,0.082205069,0.394470205,2.171526795,0.548836384,7.29717632,-6.030928391,0.765298345,-0.095093128,-0.288243041
17-Apr,NaN,0.417104846,0.108712849,0.897737287,2.18026977,0.843964943,9.504745248,0.408152393,1.567777269,-0.100858452,NaN
17-May,NaN,0.639451853,-0.031054955,0.313241101,2.189012745,0.251309622,-0.391662001,-9.179275462,0.718556194,-0.10242038,NaN
17-Jun,0.035060126,0.035060219,-0.068892839,0.133510094,2.19775572,-0.111619185,0.1454262,-0.510274677,0.919135118,-0.102641647,0.035060126
17-Jul,NaN,-0.447477513,-0.011921584,-0.275031318,2.206058298,-0.485196927,-2.890676756,-4.144533113,-0.614649909,-0.101251979,NaN
17-Aug,NaN,-0.260439338,0.015704589,-0.752552967,2.214360875,-0.555311249,-7.817454903,-6.996815323,-0.329634936,-0.104212371,NaN
17-Sep,0.643642302,0.643642069,0.157127512,-0.245800313,2.222663453,0.030641551,-1.269918038,13.80107053,0.155080036,-0.086771203,0.643642302
17-Oct,NaN,1.866839913,0.293877877,1.008606127,2.230417403,0.94610374,13.01667206,-3.616385679,2.078476783,-0.107061231,NaN
17-Nov,NaN,2.221311178,0.104322405,0.530573747,2.238171354,0.411235521,1.563214434,4.588820376,2.008973531,-0.106385696,NaN
17-Dec,1.498097122,1.498097026,-0.023676026,0.190549174,2.245925304,0.016006869,-0.69008675,-1.115568986,0.168770278,-0.108504716,1.498097122
18-Jan,NaN,0.137949661,-0.046158965,-0.189478687,2.253009977,-0.103447778,-2.008132508,-11.22713646,1.777673259,-0.110404091,NaN
18-Feb,NaN,-0.006468316,0.068217911,0.023136364,2.26009465,0.251816816,1.606223985,-2.341289319,1.361676241,-0.119558518,NaN
18-Mar,0.772656751,0.772656707,0.17110523,0.483289209,2.267179324,0.561052435,5.754809651,-6.172168623,0.465079223,-0.117465357,0.772656751
18-Apr,NaN,1.825751428,0.217114716,1.103948947,2.273556107,0.707734357,11.07892316,-3.297777178,0.648682913,-0.119978399,NaN
18-May,NaN,1.330585212,-0.055573643,-0.53492223,2.279932891,-0.345352636,-12.0249489,6.063636491,0.465586604,-0.121367543,NaN
18-Jun,1.035502653,1.035502647,0.097334589,0.347791089,2.286309675,0.343711446,6.989994525,-8.891783009,-0.711609706,-0.121957835,1.035502653
18-Jul,NaN,0.186401405,0.004839405,0.116634921,2.291942295,0.185877156,0.893068542,2.292314517,-0.863259429,-0.123789001,NaN
18-Aug,NaN,0.441671775,0.00824395,0.477457705,2.297574916,0.318475681,5.210256786,-9.279714144,-0.084109152,-0.127126421,NaN
18-Sep,-0.380027993,-0.380027898,-0.108090329,0.003403071,2.303207536,-0.088484787,-2.343481653,-10.82054235,0.318141124,-0.129684499,-0.380027993
18-Oct,NaN,-0.935156385,-0.133942717,-0.260349246,2.308066151,-0.30969515,-3.61879885,5.700230296,-0.307445142,-0.128913043,NaN
18-Nov,NaN,-1.461524736,-0.123348138,-0.340728541,2.312924767,-0.470339978,-2.829324371,-1.587427328,1.243168591,-0.12604864,NaN
18-Dec,-1.426210408,-1.426210483,-0.099261766,-0.429906912,2.317783382,-0.625370195,-2.50478477,-29.20229637,1.817482325,-0.128968218,-1.426210408
19-Jan,NaN,-0.930267485,-0.009956967,-0.694197424,2.322133771,-0.79351248,-8.528499318,10.19063705,0.466425791,-0.128136815,NaN
19-Feb,NaN,-0.577897693,-0.03525569,-0.918086856,2.326484161,-0.891042853,-8.686163504,-8.336954412,0.695469256,-0.124887475,NaN
19-Mar,0.053207902,0.053207422,0.058514513,-0.214373198,2.33083455,-0.432595965,-0.424147905,7.859192054,0.141812722,-0.130857331,0.053207902
19-Apr,NaN,-0.165991219,-0.064756627,-0.817128951,2.335070418,-0.732555474,-9.144201957,-4.508874311,0.291422051,-0.133007127,NaN
19-May,NaN,0.40795229,0.108230187,-0.17201004,2.339306287,-0.246961078,0.29025351,-2.211767947,-1.43226862,-0.132046164,NaN
19-Jun,0.815646974,0.815646522,0.160438071,-0.174848999,2.343542155,-0.250018216,-2.832250807,-0.507220864,0.890340708,-0.131019975,0.815646974
19-Jul,NaN,1.76065099,0.17149449,-0.513011297,2.347904217,-0.36100006,-5.889578448,0.532218254,-1.295755351,-0.137813476,NaN
19-Aug,NaN,1.761849806,0.108529892,0.281892206,2.352266279,-0.031467633,5.340990514,-0.974081479,-4.70375141,-0.136530283,NaN
19-Sep,0.376011383,0.37601082,-0.186021676,-0.412391649,2.35662834,-0.552135864,-6.449332761,-14.60475785,-2.050147469,-0.139381422,0.376011383
19-Oct,NaN,-1.668987444,-0.339755076,-1.055619458,2.36122588,-0.698264046,-12.09408297,-2.766300432,0.014296944,-0.139563983,NaN
19-Nov,NaN,-1.821017148,0.070522465,-0.024281137,2.36582342,-0.211241688,4.071668744,-3.649707228,0.500741356,-0.138446345,NaN
19-Dec,-0.498417823,-0.498417727,0.144628179,-0.522910234,2.370420959,-1.489261553,-6.470389595,-5.103381767,0.083285769,-0.134801557,-0.498417823
20-Jan,NaN,1.659233173,0.199657649,-0.715441865,2.375236655,-1.341689964,-8.356471149,-0.302687706,-0.929841197,-0.144069446,NaN
20-Feb,NaN,3.198781251,0.455409485,-0.180562173,2.38005235,2.046260819,0.618685566,-9.461603512,-1.325768163,-0.144457655,NaN
20-Mar,-7.633483869,-7.633481817,-2.563437588,-6.992528383,2.384868045,-5.154910812,-39.54331232,-70.25883744,-4.268995128,1.165848066,-7.633483869
20-Apr,NaN,-36.42799688,-6.998971118,-12.80223394,2.389860261,-14.21935784,-84.85250271,-89.12224876,-25.53167644,2.710096974,NaN
20-May,NaN,-45.45750508,-1.801967564,6.102716392,2.394852476,6.846464444,20.97898799,641.3688267,-24.52335776,1.082319395,NaN
20-Jun,-33.63554315,-33.63553782,0.392054227,10.6688036,2.399844692,11.29845051,103.5208624,149.4130423,-2.561839074,0.646563389,-33.63554315
20-Jul,NaN,4.661849622,2.575375743,7.409787727,2.404975573,6.437818253,59.50651635,4.825286155,-0.650298223,0.587057276,NaN
20-Aug,NaN,23.54617872,2.919114709,3.410386471,2.410106453,3.051814277,10.38295799,-0.45451727,2.419142628,0.292614609,NaN
20-Sep,31.36804197,31.36804039,2.347519645,0.445281976,2.415237334,0.441596612,-5.902329506,16.28951556,0.768883479,0.251415481,31.36804197
20-Oct,NaN,24.60514665,0.884652309,0.11217902,2.420421523,0.468453479,10.74652466,-7.098302591,-1.125234496,0.209733698,NaN
20-Nov,NaN,12.91255588,-0.004032984,0.051810595,2.425605712,0.724652853,4.084047194,-26.05479726,0.038347529,0.176022663,NaN
20-Dec,2.005623747,2.005622911,-0.379213597,1.050221737,2.430789902,0.964575244,11.48980057,-18.30646878,0.268529555,0.22925394,2.005623747
21-Jan,NaN,-1.720251466,-0.046816286,1.756543212,2.435982725,0.996098984,11.28470136,119.0310176,3.506310991,0.245870588,NaN
21-Feb,NaN,-2.41576462,-0.177911272,-2.406331394,2.441175548,-1.284145165,-33.22303309,-38.19909759,3.203692426,0.216619673,NaN
21-Mar,3.642609516,3.642608983,1.135379804,3.371823276,2.446368371,2.693853463,38.02863871,230.9848231,3.031673862,0.163051805,3.642609516
21-Apr,NaN,5.799329992,0.492363967,0.622962121,2.451659885,0.552704657,-1.435639257,-2.868725309,5.721082409,0.098565456,NaN
21-May,NaN,8.158356029,0.411845237,0.881804713,2.456951399,1.026318149,5.783916637,-31.02210036,7.413690957,-0.011922349,NaN
21-Jun,4.047484037,4.047483737,0.107661731,0.607081277,2.462242913,0.579257665,4.116851002,-6.385697398,3.537899505,-0.044828697,4.047484037
21-Jul,NaN,1.990849252,-0.021794655,0.267011938,2.467725283,0.032311628,5.831738678,-31.21071886,4.330351254,-0.047095177,NaN
21-Aug,NaN,0.293268701,-0.012549901,-0.080630604,2.473207653,-0.315088143,-3.378342625,3.651504911,2.390403004,-0.071049333,NaN
21-Sep,-0.201392505,-0.201392981,-0.01600369,-1.275906678,2.478690023,-0.901405094,-17.22768857,-2.281016736,4.447754753,-0.081884311,-0.201392505
21-Oct,NaN,1.752978997,0.46679834,0.684865846,2.48444311,0.586220881,13.65183721,4.434257647,-0.012729794,-0.112005594,NaN
21-Nov,NaN,3.649402839,0.46155606,0.780191028,2.490196197,0.64949025,7.037882963,-6.18884293,0.576685658,-0.147058958,NaN
21-Dec,4.666007811,4.666007312,0.238147428,-0.22300913,2.495949284,0.202386379,-7.42913723,-38.93053351,0.60730111,-0.173179805,4.666007811
22-Jan,NaN,3.701594298,0.225695086,1.253802532,2.495949284,1.08114178,13.97496988,58.01842487,-0.599463696,-0.147422639,NaN
22-Feb,NaN,1.85656846,0.0002996,0.524880026,2.495949284,0.486943377,3.80563188,-12.2333257,2.929271498,-0.157962346,NaN
22-Mar,NaN,1.007878467,0.02597493,0.563236263,2.495949284,0.563236263,NaN,NaN,4.181006693,-0.171618406,NaN
