date,gz_spread,ebp,est_prob
1988-11-01,1.6269031654712829,0.2933595548481833,0.3435351413183231
1988-12-01,1.634794772429496,0.4345331113177102,0.4060568945753726
1989-01-01,1.7302686753231056,0.45653701314579465,0.4160685347034157
1989-02-01,1.5748014017016685,0.3024601031867695,0.3474593011118477
1989-03-01,1.6471045442501504,0.5295140416679864,0.44962908385778344
1989-04-01,1.7114467906040396,0.6295818702831617,0.4961914429258964
1989-05-01,1.7728556279573586,0.45076857519618674,0.4134383760796439
1989-06-01,1.9776767252558691,0.7146216209419995,0.535827090973564
1989-07-01,2.1118929397638793,0.9441158475238234,0.6399672122977191
1989-08-01,1.9527728753015088,0.7010070929797205,0.5294952108154852
1989-09-01,1.7392822716554288,0.6950313048107459,0.5267135234725226
1989-10-01,1.6997847460513489,0.6053828695990093,0.4849024699539227
1989-11-01,1.6374358335319394,0.6683479068052111,0.5142785973686557
1989-12-01,1.564732429475727,0.5765930035975482,0.47148832076355496
1990-01-01,1.4617111911264025,0.3181580427391697,0.354266626215213
1990-02-01,1.428688108440255,0.4266052671169691,0.40246441191474486
1990-03-01,1.429095400674561,0.45712124639257645,0.4163351316844749
1990-04-01,1.3521314896331436,0.20733518882195257,0.30732085182377217
1990-05-01,1.2025567471943532,0.09904520072020873,0.26430533975320347
1990-06-01,1.2231827134125768,0.1469561031061828,0.28295489934079343
1990-07-01,1.163444441691061,0.07003819033431458,0.25332645311888446
1990-08-01,1.1315048460356572,-0.1938503066868551,0.1653424761126187
1990-09-01,1.126453467571154,-0.00171584400471958,0.22723283584324827
1990-10-01,1.4400990504605735,0.22800450576389197,0.31586920636514115
1990-11-01,1.559372073814849,0.305086426645804,0.34859484193474866
1990-12-01,1.5715184862250071,0.4060762139323164,0.3932006275895917
1991-01-01,1.5956491424440598,0.44239489231128326,0.4096272703774688
1991-02-01,1.4093263233894295,0.3383917512759258,0.3631097445049667
1991-03-01,1.3689022429176088,0.2710448513803059,0.3339848525210075
1991-04-01,1.3575809833646728,0.2272111749007053,0.31553923965667335
1991-05-01,1.3068388694077917,0.20927835057476973,0.3081201522895532
1991-06-01,1.2834290199482368,0.11448837664399036,0.27024770917152396
1991-07-01,1.387224232066653,0.2241998454870362,0.3142880902259784
1991-08-01,1.3000395720888942,0.16125828962772837,0.28864207468548175
1991-09-01,1.389358872294658,0.18048332334163675,0.296370526321441
1991-10-01,1.3727978914812622,0.18037651797257648,0.2963273297077871
1991-11-01,1.3514642619072863,0.1809647342366425,0.2965652650926669
1991-12-01,1.5411753797697003,0.21704820181058415,0.3113252778374377
1992-01-01,1.3324851815532828,0.07590906453886093,0.25552901056332744
1992-02-01,1.2807817028143305,0.1093966454850872,0.26828110568568375
1992-03-01,1.2056136270943592,0.05380093784062456,0.24728713545079423
1992-04-01,1.211737549280204,0.04837457782417176,0.2452861407169952
1992-05-01,1.2188768459753043,0.01122636737292026,0.23182433767893992
1992-06-01,1.1949543484985743,-0.01085488243595711,0.22402169949760264
1992-07-01,1.2536008911064789,-0.07993533879628756,0.20059829944809549
1992-08-01,1.431802357206012,0.09477436335883004,0.26267378944387754
1992-09-01,1.540979130625226,0.18313260017261324,0.29744292865177596
1992-10-01,1.4465899998306249,0.12891146450392177,0.27585724688964575
1992-11-01,1.287950446160613,0.0632252598091092,0.25078303372378474
1992-12-01,1.3828990099112233,0.12712396351919808,0.2751589440572493
1993-01-01,1.394637505448069,0.07261709199986566,0.2542927407971477
1993-02-01,1.4125877296833649,0.03903352048601993,0.24186207219310543
1993-03-01,1.3617529606200496,0.00755041353600005,0.2305149918826668
1993-04-01,1.4126875563239625,0.03404457805399352,0.2400439994381803
1993-05-01,1.3279613714170757,0.00638154951047709,0.230099519455634
1993-06-01,1.3151899404546925,-0.0733993342013064,0.20274941792402207
1993-07-01,1.2898289736131294,-0.0765109234363952,0.2017236231437945
1993-08-01,1.4104259125080152,-0.04377033457950841,0.21267237755894008
1993-09-01,1.4106534557272334,0.00922270108225142,0.23111013445797035
1993-10-01,1.3846474752603897,-0.03149648552153628,0.21686465194962165
1993-11-01,1.277076240910786,-0.14997333143249336,0.1784178925992727
1993-12-01,1.2728048614074676,-0.16071817873502803,0.17515718165351415
1994-01-01,1.2287936750918902,-0.2435557200170229,0.15129930782134027
1994-02-01,1.1184090580825368,-0.4499137922865557,0.10164060034120088
1994-03-01,1.203313431010014,-0.3285528334279557,0.129174933499514
1994-04-01,1.2167622129020603,-0.2794701129812971,0.14166097980143835
1994-05-01,1.2445989903892043,-0.28206149398496905,0.1409819904704485
1994-06-01,1.2056762249490098,-0.32883172060140553,0.12910623940430846
1994-07-01,1.1962482000376853,-0.3144869335120395,0.13267247873066013
1994-08-01,1.1965544885820083,-0.2597077203070228,0.1469119027378636
1994-09-01,1.1593859919473912,-0.4050110864883172,0.11128267919313758
1994-10-01,1.202356876546094,-0.3025351036061852,0.13569517674468992
1994-11-01,1.2328867069499758,-0.26687540966289314,0.14499253712330687
1994-12-01,1.2830320098779422,-0.19104063205398192,0.16616070613757064
1995-01-01,1.2728526503902984,-0.23827265500179817,0.15275308167994756
1995-02-01,1.2240046874605444,-0.2942086840797222,0.13782865764207747
1995-03-01,1.22093467363332,-0.30413197319035645,0.13528860958579156
1995-04-01,1.1944255387613374,-0.2492527160344613,0.14974197505978196
1995-05-01,1.295473579823671,-0.3416637167400507,0.12597288975506368
1995-06-01,1.3209166281519105,-0.15670422038964382,0.17637083833187922
1995-07-01,1.2374917337510545,-0.3286266608988948,0.12915674622024337
1995-08-01,1.275162560447965,-0.20049234103687397,0.16341857622648484
1995-09-01,1.2497860041566355,-0.1799451458346888,0.16941743039379556
1995-10-01,1.3385588941442228,-0.1325134314091092,0.18379736781721143
1995-11-01,1.3860060529155098,-0.05640491130731018,0.20840672632597543
