dates,dYsim_10,dYsim_25,dYsim_75,dYsim_90,data,dYsim_10_cf1,dYsim_25_cf1,dYsim_75_cf1,dYsim_90_cf1,dYsim_10_cf2,dYsim_25_cf2,dYsim_75_cf2,dYsim_90_cf2
01-Aug-2009,1.01581196863111,1.79514667792759,3.36741648701565,4.01782866823553,3.01113765784499,1.19032767247022,1.66708712605533,2.74204945657889,3.21486809280472,1.15747254574454,1.81266057169652,3.24857927773715,3.90022579986341
01-Sep-2009,0.839754642086387,1.67025306225791,3.109301165607,3.75852148573429,3.07930570022236,1.18347718277248,1.70130058425641,2.7078683302133,3.16981606284522,0.912184815648098,1.62031240325006,3.12072318123271,3.83102415171781
01-Oct-2009,1.01518232328966,1.86354099470923,3.2918314231455,3.92546449804182,3.14573063167405,1.33685925637217,1.80701645681647,2.90070621500636,3.38934020965465,1.03710601354365,1.716639855174,3.24885606349384,3.91334252412923
01-Nov-2009,1.01673942428536,1.87071796956761,3.4432601747897,4.11309313493941,2.95298268592035,1.25855652974274,1.86763034677293,3.04311684899346,3.48693186004843,0.867218935752463,1.76280259908485,3.33321796835761,4.03664925182547
01-Dec-2009,1.37404806614823,2.10439801208044,3.54098126502595,4.20529350974246,2.71154469543635,1.49248034705831,2.04290027247951,3.18195099683691,3.6876762908801,1.01397378370541,1.91918736658713,3.40758577719242,4.02672538051348
01-Jan-2010,1.34033270953116,2.1756556122934,3.62496912507898,4.17747277648976,2.54568344755706,1.51192136866115,2.08976579774852,3.18880192326478,3.66053073713363,1.21304756202601,1.93966673132818,3.50362182810779,4.07582671687807
01-Feb-2010,0.884877510368196,1.67931031637315,3.1095813894414,3.77517593967438,2.16687769664518,1.25653551933041,1.77489144147474,2.83709197722324,3.29431183170882,0.766719389810761,1.53103652539292,3.01620652987613,3.64361076376877
01-Mar-2010,1.28755553802339,2.0598016384096,3.4530233319327,4.08215488025151,1.9550305764682,1.52748134874217,2.01798345512988,3.11940821672602,3.57595649707864,0.923711690577604,1.72150980262151,3.22948235697805,3.86619790323661
01-Apr-2010,1.41014367593045,2.03681331464619,3.45161563302751,3.98720535537904,1.93003443697811,1.57994209246168,2.11567395487118,3.1263199108183,3.61271376681639,0.958883247635002,1.75403755019846,3.34515488323514,4.01900055917123
01-May-2010,1.29580925508799,2.13363875826226,3.59325631267039,4.23195500843623,1.87080629809059,1.51202325746279,2.04654299064763,3.19093919415821,3.65374986655419,1.3422963232151,2.08282537972154,3.5428516864364,4.1982031947623
01-Jun-2010,0.637638634417956,1.47723804050254,2.99827034705245,3.65412486996529,1.74000500198251,1.11669982474156,1.61556486498437,2.68344446235572,3.14240111924805,0.901583089977973,1.58239217623047,3.00491064429575,3.60561930717704
01-Jul-2010,0.650454665114027,1.53936484437809,3.10845720002615,3.759000714649,1.72118440260886,1.21172312290006,1.72724571531434,2.79177135345468,3.26481805178545,0.867080334970094,1.61402506179257,3.11449645164485,3.72880237905642
01-Aug-2010,1.10765408079455,1.87789494392907,3.26525229276598,3.88221166037579,1.47100522862717,1.31498359166436,1.86556677831953,2.9323235195273,3.34738763553242,0.84512276931617,1.64505898955566,3.23721275347796,3.89603811000444
01-Sep-2010,0.975840125940263,1.75644841131414,3.20713410904743,3.9004344649016,1.24003415945754,1.29015032932181,1.79489424781043,2.87074097266057,3.31619981034184,0.863912423097802,1.54353665332569,3.09917134726443,3.73713887976965
01-Oct-2010,0.736871260338943,1.55771364176952,3.00217888581096,3.63812103545836,0.961083255088544,1.19787393349362,1.68460969623095,2.75915014114792,3.20925460729511,0.549440228841655,1.34751178999873,2.91392588231576,3.54598691590718
01-Nov-2010,0.895728627666473,1.61839583564527,3.04751507981971,3.67966908461995,1.11518260503013,1.19896935643847,1.71576256819799,2.79285987481443,3.28250965557348,0.510294571737215,1.3622908873512,2.97554142877143,3.5893284121199
01-Dec-2010,1.51270612529184,2.16833187080294,3.5606376086218,4.14838684648666,1.31455906843528,1.58459076212226,2.16936665904959,3.22657323604592,3.66410235361708,0.954888426801921,1.81683863327236,3.3854967144428,4.05066669083523
01-Jan-2011,0.77869687030125,1.54014945540729,2.92401808866447,3.47026028066067,1.6236237438561,1.11800678640586,1.58836696557933,2.63356431158243,3.07335541772561,0.367221418385611,1.22622149857169,2.72282030212382,3.30322741658001
01-Feb-2011,0.663660056850283,1.46583387035391,2.85967727147286,3.46562353640804,2.19090849375028,1.06564674495385,1.53869867352262,2.58765531898777,3.0613179166648,0.150337714848786,1.02017418252657,2.64181731254388,3.31886738549028
01-Mar-2011,1.11888071847118,1.87549307770127,3.30278533586252,3.93081537296487,2.62951489798242,1.40460332804102,1.90598168624104,2.97282407391141,3.44638501976877,0.780932808574428,1.6444590539536,3.21959620733181,3.90345985899084
01-Apr-2011,0.953080197302486,1.71065449165694,3.07750222052269,3.71149572605443,2.63923783805831,1.28088578769284,1.79713503517594,2.79171077335501,3.26819894468019,0.674281644219697,1.42117955381523,2.97994197669414,3.66294740037442
01-May-2011,1.15373919663363,1.90101229511277,3.31037427890708,3.92417298875176,2.64725156050951,1.3545683841689,1.87658747276499,2.95899563645977,3.4284716241755,0.855916781056671,1.67426911685072,3.16818295831204,3.83089659117391
01-Jun-2011,1.01826787538227,1.78430212794066,3.24810453751929,3.85015031496597,2.50290627904423,1.31056010476722,1.85606360206851,2.89714181388641,3.33878717809148,0.87598761273202,1.64207625205925,3.11823427241668,3.75490181521459
01-Jul-2011,0.953375267247466,1.73578753645075,3.11848029404857,3.73669961066782,2.35371574874729,1.32296612416586,1.81669596604597,2.84013447390339,3.34793983426023,0.767669231199894,1.54294219376018,3.01649845812905,3.64196909649349
